order,prob_rating,audio,mood,check1,workerid,catch_trial,text,condtion,modal,seat,check2,request,image
1,0.42,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_9.png,28,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/images/exposure_75_9.png
0,0.7,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_9.png,28,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_9.png
1,0.09,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_2.png,28,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_2.png,./stim/text/text-1.png,./stim/images/exposure_25_2.png
0,0.26,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_5.png,28,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_5.png,./stim/text/text-2.png,./stim/images/exposure_75_5.png
0,0.19,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_2.png,28,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png
0,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,29,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.61,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_8.png,29,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_8.png,./stim/text/text-1.png,./stim/images/exposure_25_8.png
0,0.74,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_3.png,29,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_3.png
0,0.76,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_10.png,29,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_10.png
1,0.34,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_3.png,29,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png
0,0.31,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_8.png,29,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_8.png,./stim/text/text-2.png,./stim/images/exposure_75_8.png
1,0.6,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,29,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png
0,0.74,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_8.png,29,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_8.png
0,0.62,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_3.png,29,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_3.png
1,0.21,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_3.png,29,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_3.png,./stim/text/text-1.png,./stim/images/exposure_25_3.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_3.png,29,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.25,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_10.png,29,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_10.png,29,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.49,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_6.png,30,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_6.png,./stim/text/text-1.png,./stim/images/exposure_25_6.png
1,0.72,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,30,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/images/exposure_60_7.png
0,0.74,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,30,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.77,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_6.png,30,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_6.png
1,0.74,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,30,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png
0,0.98,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,30,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.74,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_4.png,30,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_4.png
0,0,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_4.png,30,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_4.png,./stim/text/text-1.png,./stim/images/exposure_25_4.png
0,0.31,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_4.png,30,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_4.png,./stim/text/text-2.png,./stim/images/exposure_75_4.png
0,0.69,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_6.png,30,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png
1,0.99,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_7.png,30,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.23,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_7.png,30,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_7.png,./stim/text/text-2.png,./stim/images/exposure_75_7.png
0,0.27,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_6.png,30,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png
0,0.19,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_9.png,31,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_9.png
0,0.67,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_9.png,31,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_9.png,./stim/text/text-2.png,./stim/images/exposure_75_9.png
0,0.94,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,31,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.61,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_6.png,31,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png
1,0.53,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,31,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png
0,0.92,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,31,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.51,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,31,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/images/exposure_60_10.png
1,0.95,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_10.png,31,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.3,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_10.png,31,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
0,0.26,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_6.png,31,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png
1,0.14,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_6.png,31,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_6.png,./stim/text/text-1.png,./stim/images/exposure_25_6.png
0,0.21,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_9.png,31,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_9.png,./stim/text/text-1.png,./stim/images/exposure_25_9.png
0,0.52,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_6.png,31,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_6.png
0,0.89,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_10.png,32,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_10.png
0,0.71,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_3.png,32,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_3.png
0,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,32,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.4,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_10.png,32,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
1,0.86,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,32,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/exposure_60_3.png
1,0.25,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_3.png,32,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png
0,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,32,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.98,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,32,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.42,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_8.png,32,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_8.png,./stim/text/text-1.png,./stim/images/exposure_25_8.png
1,0.9,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,32,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png
0,0.92,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_8.png,32,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_8.png
0,0.32,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_8.png,32,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_8.png,./stim/text/text-2.png,./stim/images/exposure_75_8.png
1,0.14,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_3.png,32,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_3.png,./stim/text/text-1.png,./stim/images/exposure_25_3.png
0,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,33,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.98,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_6.png,33,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png
0,0.44,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_1.png,33,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_1.png,./stim/text/text-1.png,./stim/images/exposure_25_1.png
1,0.51,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_8.png,33,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_8.png,./stim/text/text-1.png,./stim/images/exposure_25_8.png
1,0.49,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_6.png,33,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,1,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,33,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_8.png,./stim/text/text-2.png,./stim/images/exposure_40_8.png
0,0.49,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_6.png,33,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png
1,0.45,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_8.png,33,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,1,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_8.png,33,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png
1,0.44,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,33,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_1.png,./stim/text/text-2.png,./stim/images/exposure_40_1.png
0,0.57,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_1.png,33,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_1.png
1,0.66,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_1.png,33,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_1.png,./stim/text/text-2.png,./stim/images/exposure_75_1.png
1,0.53,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_8.png,33,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_8.png,./stim/text/text-2.png,./stim/images/exposure_75_8.png
0,0.89,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_4.png,34,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png
1,0.2,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_4.png,34,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_4.png,./stim/text/text-2.png,./stim/images/exposure_75_4.png
1,0.99,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_4.png,34,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.23,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_5.png,34,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_5.png,./stim/text/text-2.png,./stim/images/exposure_75_5.png
0,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,34,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.12,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_9.png,34,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/images/exposure_75_9.png
1,0.15,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_4.png,34,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_4.png,./stim/text/text-1.png,./stim/images/exposure_25_4.png
1,0.56,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,34,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png
1,0.68,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,34,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_5.png,./stim/text/text-2.png,./stim/images/exposure_40_5.png
0,0.73,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_4.png,34,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_4.png
0,0.19,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_5.png,34,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_5.png,./stim/text/text-1.png,./stim/images/exposure_25_5.png
0,0.73,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_9.png,34,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png
1,0.97,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_9.png,34,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.57,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_5.png,35,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_5.png,./stim/text/text-2.png,./stim/images/exposure_75_5.png
0,0.68,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_7.png,35,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_7.png
